"name","size","city","state"
"ALLCON, LLC",669541.59,"BUTLER","WI"
"ALLCON, LLC",669541.59,"MILWAUKEE","WI"
"PEKIN MEMORIAL HOSPITAL",669358.54,"PEKIN","IL"
"COLLEGE ENTRANCE EXAMINATION BOARD",669203,"NEW YORK","NY"
"GOODWILL INDUSTRIES/EASTER SEALS OF THE GULF COAST, INC.",669154.88,"MOBILE","AL"
"MEDICAL COLLEGE OF HAMPTON ROA",668487,"NORFOLK","VA"
"STATISTICAL RESEARCH, INC.",668385.49,"TUCSON","AZ"
"U.S. INFORMATION TECHNOLOGIES CORPORATION",667969.68,"CHANTILLY","VA"
"AM EXCAVATING, LLC",667830,"RICE","WA"
"NORTH COUNTRY HEALTHCARE, INC.",667440,"FLAGSTAFF","AZ"
"XENEX DISINFECTION SERVICES LLC",666957.55,"SAN ANTONIO","TX"
"CONSULTING SERVICES GROUP, LLC",666913.31,"PURCELLVILLE","VA"
"CONSULTING SERVICES GROUP, LLC",666913.31,"HERNDON","VA"
"JENSEN HUGHES, INC.",666827.12,"BALTIMORE","MD"
"VARIOSCALE, INC.",666800,"SAN MARCOS","CA"
"FRANKIE FRIEND & ASSOCIATES, INC.",666756.8,"CENTENNIAL","CO"
"DISCOVER GOODWILL OF SOUTHERN & WESTERN COLORADO",666486,"COLORADO SPRINGS","CO"
"GLOBAL ENGINEERING SERVICES INC.",665974.1,"MIDVALE","UT"
"GLOBAL ENGINEERING SERVICES INC.",665974.1,"SAN DIEGO","CA"
"ARTCRAFT FABRICATORS, INC.",665946.4,"PORTSMOUTH","VA"
"JACKSON RYAN CONSTRUCTION SERVICES INC",665912,"WEST SUFFIELD","CT"
"A.S.L. MANAGEMENT, INC",665675.2,"LONGMONT","CO"
"TECSYS U. S., INC",665516.33,"NEW YORK","NY"
"AARCHER, INC",665452.7,"ANNAPOLIS","MD"
"BRILLIANT MARITIME SERVICES (CYPRUS) LTD",665300,"LIMASSOL",NA
"KADIAK, LLC",664952.89,"ANCHORAGE","AK"
"TRANBEN, LTD",664925,"CHARLESTON","SC"
"FRONTIER COMMUNICATIONS CORPORATION",664662.17,"NORWALK","CT"
"FRONTIER COMMUNICATIONS CORPORATION",664662.17,"STAMFORD","CT"
"BELMONT INSTRUMENT CORPORATION",664357.08,"BILLERICA","MA"
"BANNUM, INCORPORATED",664300,"ODESSA","FL"
"DSA DETECTION LLC",664296,"NORTH ANDOVER","MA"
"ROSSETTI SPA",664171.74,"ROMA",NA
"NAGAN CONSTRUCTION INC.",664056.34,"INWOOD","NY"
"EDAPTIVE SYSTEMS, L.L.C.",664050.03,"OWINGS MILLS","MD"
"EAGLE EQUIPMENT CORPORATION",663788.83,"WESTERVILLE","OH"
"ACUITY CONSULTING, INC.",663419.27,"ALEXANDRIA","VA"
"EYP MISSION CRITICAL FACILITIES, INC.",663261,"HERNDON","VA"
"AIRGAS USA LLC",663124.47,"INDEPENDENCE","OH"
"AIRGAS USA LLC",663124.47,"ALBANY","GA"
"AIRGAS USA LLC",663124.47,"SALEM","NH"
"AIRGAS USA LLC",663124.47,"JACKSONVILLE","FL"
"AIRGAS USA LLC",663124.47,"HYATTSVILLE","MD"
"SEAL SCIENCE, INC.",663115.23,"IRVINE","CA"
"SEAL SCIENCE, INC.",663115.23,"BETHLEHEM","PA"
"INTEGRITY CORPORATION, INC.",662680.11,"NEWARK","DE"
"INTEGRITY CORPORATION, INC.",662680.11,"ELKTON","MD"
"GEOSYNTEC CONSULTANTS, INC.",662479,"BOCA RATON","FL"
"RESURGO, LLC",661861,"HONOLULU","HI"
"MANSON PRODUCTS CO., INC.",661848.08,"HONOLULU","HI"
"CROSSROADS REHABILITATION CENTER, INC.",661777.72,"INDIANAPOLIS","IN"
"O.R. ELDER INC.",661705.7,"NEW YORK","NY"
"SCIENCE AND TECHNOLOGY IN ATMOSPHERIC RESEARCH (STAR) LLC",661584.7,"BOULDER","CO"
"JOHN W. STONE OIL DISTRIBUTOR, L.L.C.",661338,"GRETNA","LA"
"AHTNA TECHNICAL SERVICES INC",661227.25,"ANCHORAGE","AK"
"NCASI JV, LLC",661114,"HONOLULU","HI"
"WRIGHT & ASSOCIATES, LLC",660971.69,"LANHAM","MD"
"QUINN EVANS ARCHITECTS INC",660900.42,"WASHINGTON","DC"
"P & S CONSTRUCTION, INC.",660000,"LOWELL","MA"
"AERO GRAPHICS, INC",659930.16,"SALT LAKE CITY","UT"
"VISION RESEARCH, INC.",659854.28,"WAYNE","NJ"
"WORRELL CONTRACTING CO., INC",659733.16,"GOLDSBORO","NC"
"FIRST DATABANK, INC.",659713,"INDIANAPOLIS","IN"
"GREENMAN-PEDERSEN, INC.",659546.8,"BABYLON","NY"
"GREENMAN-PEDERSEN, INC.",659546.8,"ALBANY","NY"
"SAVAN GROUP LLC",659465.75,"ARLINGTON","VA"
"SAVAN GROUP LLC",659465.75,"MCLEAN","VA"
"CTI-URS REMEDIATION AND ENVIRONMENTAL SERVICES LLC",659357.95,"NOVI","MI"
"HOPEWELL OPERATIONS, LLC",659058,"HOPEWELL","VA"
"RAYTHEON SYSTEMS LTD",659037,"HARLOW",NA
"ADVANCED TELEMETRY SYSTEMS, INC.",658959.24,"ISANTI","MN"
"B. W. WILSON PAPER COMPANY, INCORPORATED",658916.29,"RICHMOND","VA"
"CUBIC SIMULATION SYSTEMS INC",658606.57,"ORLANDO","FL"
"LOCUM, INC.",658407.6,"CARY","NC"
"COTTON & COMPANY L.L.P.",658240.56,"ALEXANDRIA","VA"
"INFORMATION GATEWAYS, INC.",658154.6,"SOUTHFIELD","MI"
"CENTRAL TRANSPORTATION SYSTEMS, INC",658064.07,"EL PASO","TX"
"HAKA, INC.",657878,"HONOLULU","HI"
"GTP CONSULTING ENGINEERS, INC.",657743,"DULUTH","GA"
"KEARNY STEEL CONTAINER CORP",657702.15,"NEWARK","NJ"
"COMRENT INTERNATIONAL, LLC",657550.98,"UPPER MARLBORO","MD"
"CLAVERHAM LTD",657526.25,"BRISTOL",NA
"BOLEY CENTERS, INC.",657000,"SAINT PETERSBURG","FL"
"INNOVATIVE SYSTEMS ARCHITECT CORPORATION",656740.75,"SLC","UT"
"KEYSTONE AVIATION, LLC",656560.1,"SALT LAKE CITY","UT"
"BERKEBILE NELSON IMMENSCHUH MCDOWELL INCORPORATED",656458,"KANSAS CITY","MO"
"CAPE DESIGN ENGINEERING CO.",656433.38,"CAPE CANAVERAL","FL"
"MABBETT & ASSOCIATES, INC.",655873.11,"BEDFORD","MA"
"WESTERN RECLAMATION, INC.",655774.5,"ELTOPIA","WA"
"NORTHCON, INC.",654406.3,"HAYDEN","ID"
"NORTHCON, INC.",654406.3,"OROFINO","ID"
"STONE GROUP ARCHITECTS, INC.",654379.18,"SIOUX FALLS","SD"
"NAVAL SYSTEMS, INC",654359.64,"LEONARDTOWN","MD"
"TRIDENT AIRCRAFT, INC.",654256.46,"STEVENSVILLE","MD"
"GRIFOLS DIAGNOSTIC SOLUTIONS INC.",654237.44,"EMERYVILLE","CA"
"PACIFIC RESEARCH GROUP",654042.06,"SOMIS","CA"
"COWBOY ELECTRICAL SERVICES INC",653876,"NEW BRAUNFELS","TX"
"FIRST FEDERAL CORPORATION",653613.56,"GAITHERSBURG","MD"
"S.C.A. - SHIPPING CONSULTANTS ASSOCIATED LTD.",653505.1,"STOCKPORT",NA
"S.C.A. - SHIPPING CONSULTANTS ASSOCIATED LTD.",653505.1,"MANCHESTER",NA
"GEO CONSULTANTS, L.L.C.",653424,"KEVIL","KY"
"YOKOMIZO TOKOTEN CO.LTD.",653191.95,"YOKOHAMA",NA
"E SOURCE TECHNOLOGIES, INC.",653130.55,"WASHINGTON","DC"
"BIC-SCC JV",652937.77,"BIRMINGHAM","AL"
"RDT - SEMPER TEK JOINT VENTURE LLC",652934.36,"FLORENCE","AL"
"PARATA SYSTEMS LLC",652755.54,"DURHAM","NC"
"HAGENS INC",652553.98,"DEDEDO","GU"
"NAVIGAZIONE MONTANARI SPA",652440,"FANO",NA
"SIGNET TECHNOLOGIES, INC.",652196.01,"BELTSVILLE","MD"
"EML/BMAR JOINT VENTURE IV, LLC",652142.49,"FRANKLIN","TN"
"OCLC ONLINE COMPUTER LIBRARY CENTER, INC.",651749.27,"DUBLIN","OH"
"EQUIPMENT PARTS SALES",651733,"HALIFAX","PA"
"SUPPLIES NOW, INC.",651727.55,"GREENACRES","FL"
"TECHNIQUE SOLUTIONS INC",651686,"STAFFORD","VA"
"ALL-RITE CONSTRUCTION, INC.",651297.79,"ALBUQUERQUE","NM"
"R & R JANITORIAL, PAINTING & BUILDING SERVICES INC.",651280.77,"WASHINGTON","DC"
"ETEGRA, INC.",651169.57,"SAINT LOUIS","MO"
"SILVERADO STAGES, INC.",651072,"SAN LUIS OBISPO","CA"
"WERLING MEATS, INC.",651000,"BURKETTSVILLE","OH"
"GENWAY BIOTECH INC.",650991.5,"SAN DIEGO","CA"
"MERTZKE, D W EXCAVATING & TRUCKING INC",650961.3,"EAST SAINT LOUIS","IL"
"CONSTRUCTION SOLUTIONS GROUP, LLC",650768.51,"SAINT LOUIS","MO"
"DISTRIBUTED SOLUTIONS, INC",650703.74,"HERNDON","VA"
"AITHERAS LIMITED LIABILITY COMPANY",650697.63,"ROCKVILLE","MD"
"WORLEY ENTERPRISES INC",650677.68,"COLORADO SPRINGS","CO"
"COLORADO RESOURCE SOLUTIONS, INC.",650487.1,"CASTLE ROCK","CO"
"AEROSPHERE AVIATION SERVICES, INC.",650267,"GREENSBORO","NC"
"LAPKE CONSTRUCTION, LLC.",650233,"SIMMS","MT"
"COASTAL MECHANICS COMPANY, INC.",650178.25,"HOUSTON","TX"
"BCP CONSTRUCTION OF HAWAII, INC.",650088,"HONOLULU","HI"
"DORREAN, LLC",650081.83,"VIENNA","VA"
"C2D JOINT VENTURE",650000,"GOLETA","CA"
"DAWNBREAKER INC",650000,"NORTH CHILI","NY"
"HOPEWELL, CITY OF",650000,"HOPEWELL","VA"
"NETCOM TECHNOLOGIES INCORPORATED",650000,"DERWOOD","MD"
"SIGMA SCIENCE INC",649720.81,"LOS ALAMOS","NM"
"MODULAR CONCEPTS, INC.",649560,"FORT WORTH","TX"
"EMAGIN CORPORATION",649395,"BELLEVUE","WA"
"UNITRON HEARING, INC.",649196.87,"PLYMOUTH","MN"
"KIMBALL INTERNATIONAL, INC.",649062.17,"JASPER","IN"
"QUALITY REFRIGERATION COMPANY, INC.",649028.14,"SAN DIEGO","CA"
"QUALITY REFRIGERATION COMPANY, INC.",649028.14,"WILMINGTON","CA"
"L 3 COMMUNICATIONS TITAN CORPORATION (8754)",649017,"SAN DIEGO","CA"
"DEAN CONSTRUCTION LLC",648888.08,"SMETHPORT","PA"
"BAY VIEW HOMECARE, INC.",648715.85,"BALTIMORE","MD"
"VIATECH SYSTEMS, INC.",648703.7,"MC LEAN","VA"
"MERLIN PETROLEUM COMPANY, INC.",648651.41,"WESTPORT","CT"
"TJ RAMPIT USA, INC.",648590.12,"COLDWATER","MI"
"MISSION SUPPORT SERVICES, LLC",648567.68,"LOMPOC","CA"
"BLUE MARBLE MEDICAL, LLC",648414.5,"MUSTANG","OK"
"ELEMENT ENVIRONMENTAL, LLC",647980.46,"AIEA","HI"
"ELEMENT ENVIRONMENTAL, LLC",647980.46,"MILILANI","HI"
"AKIMA TECHNICAL SOLUTIONS, LLC",647891.46,"ANCHORAGE","AK"
"DIXIE ELECTRIC MEMBERSHIP CORPORATION",647748,"GREENWELL SPRINGS","LA"
"PRIME PHOTONICS, LC",647667.92,"BLACKSBURG","VA"
"R. A. GLANCY & SONS, INC.",647561.94,"GIBSONIA","PA"
"AERO SPECIALTIES, INC.",647424.97,"BOISE","ID"
"ILLINOIS TOOL WORKS INC.",647416.58,"LINCOLNSHIRE","IL"
"ILLINOIS TOOL WORKS INC.",647416.58,"NORWOOD","MA"
"ILLINOIS TOOL WORKS INC.",647416.58,"LAKE BLUFF","IL"
"ILLINOIS TOOL WORKS INC.",647416.58,"GLENVIEW","IL"
"RTKL ASSOCIATES INC.",647195,"WASHINGTON","DC"
"AES GROUP, INC.",646937.32,"PARKER","CO"
"HENRYS AERIAL SERVICE INC",646927.73,"BRINKLEY","AR"
"UNITED PULSE TRADING INC.",646778.4,"BISMARCK","ND"
"PRIMAGRAPHICS LTD",646763.67,"LETCHWORTH",NA
"ARDELLE ASSOCIATES, INC.",646585.24,"ANNANDALE","VA"
"PRIME PROJECTS INTERNATIONAL (CONSTRUCTION) LIMITED",646280.3,"DEIRA",NA
"OCEANCONNECT MARINE INC.",646240.55,"STAMFORD","CT"
"API, LLC",646200,"CAMUY","PR"
"DEKA INTEGRATED SOLUTIONS CORP.",646125.06,"MANCHESTER","NH"
"SES, INC.",646125,"MERRIAM","KS"
"SAFRAN LANDING SYSTEMS",645893.83,"VELIZY VILLACOUBLAY",NA
"CENTERRA-PARSONS PACIFIC, LLC",645887.03,"PALM BEACH GARDENS","FL"
"ALTOS FEDERAL GROUP, INC.",645742.91,"RESTON","VA"
"MESSIER-DOWTY LTD",645657.85,"GLOUCESTER",NA
"REITZ & JENS INC",645654,"SAINT LOUIS","MO"
"M-CUBED INFORMATION SYSTEMS, INC",645493.05,"SILVER SPRING","MD"
"ROYSTER GROUP, INC., THE",644800.36,"ATLANTA","GA"
"AMPORTS, INC.",644716.58,"LOUISVILLE","KY"
"EAGLE ENGINEERING & DEVELOPMENT, INC.",644516.47,"POMONA","CA"
"EDAX INC.",644448.66,"MAHWAH","NJ"
"U S NAVAL INSTITUTE",644310.96,"ANNAPOLIS","MD"
"A&E ARCHITECTS, P.C.",644288.68,"BILLINGS","MT"
"TAI PEDRO AND ASSOCIATES PC",644006.4,"SILVER SPRING","MD"
"NET DIGITAL SOLUTIONS LLC",643865.32,"FREDERICKSBURG","VA"
"NET DIGITAL SOLUTIONS LLC",643865.32,"STAFFORD","VA"
"BURTON CONSTRUCTION, INC.",643862.47,"SPOKANE","WA"
"PACIFIC MARITIME INDUSTRIES CORP.",643520.55,"SAN DIEGO","CA"
"TOTAL SOLUTIONS, INC.",643426.5,"MADISON","AL"
"ADVANCETEC, L.L.C.",643169.19,"RICHMOND","VA"
"CORONET MACHINERY CORP.",642904.06,"BETHEL","CT"
"COCHISE TECH AND ELECTRIC L.L.C.",642627.86,"HEREFORD","AZ"
"SAN DIEGO AMERICAN INDIAN HEALTH CENTER INC",642618,"SAN DIEGO","CA"
"J P WHELAN COMPANY",642572.26,"AURORA","CO"
"TCW CONSTRUCTION, INC.",642570.65,"LINCOLN","NE"
"SWINGTECH CONSULTING INC.",642418.4,"GREENBELT","MD"
"SWINGTECH CONSULTING INC.",642418.4,"CROFTON","MD"
"FLUID MECHANICS, LLC",642226,"AVON LAKE","OH"
"FLUID MECHANICS, LLC",642226,"FORT LAUDERDALE","FL"
"JACKSONVILLE UNIVERSITY",642159.04,"JACKSONVILLE","FL"
"NAVATEK, LTD",642155,"HONOLULU","HI"
"SCHNEIDER ELECTRIC USA, INC.",641915.95,"ANDOVER","MA"
"ASC INTERNATIONAL, INC.",641889.58,"ARLINGTON","TX"
"TIFFIN METAL PRODUCTS CO.",641776.02,"TIFFIN","OH"
"PARKING VETERANS LLC",641600,"NORTH TUSTIN","CA"
"WESTERN PARTS SERVICE CORP.",641070,"MONTEREY PARK","CA"
"CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA",640950,"LA MIRADA","CA"
"NXGEN COMMUNICATIONS, LLC",640886.18,"VIENNA","VA"
"ALTAIR FILTER TECHNOLOGY INC.",640772.56,"LOUISVILLE","KY"
"ALTAIR FILTER TECHNOLOGY INC.",640772.56,"OVERLAND PARK","KS"
"MIDWESTERN UNIVERSITY",640710.93,"DOWNERS GROVE","IL"
"NASATKA BARRIER, INCORPORATED",640689.42,"CLINTON","MD"
"VALENCE SYSTEMS AND TECHNOLOGY, INC.",640645,"SIGNAL HILL","CA"
"MORTON TRUCKING, INC.",640602,"JACKSONVILLE","NC"
"MECHATRONICS, INC.",640279.58,"PRESTON","WA"
"US VANTAGE COMPANY, L.L.C.",640084.16,"PHOENIX","AZ"
"SCIENTIFIC CONSULTING GROUP, INC, THE",640037.28,"GAITHERSBURG","MD"
"NATIONAL SECURITY INNOVATIONS, INC.",640000,"BOSTON","MA"
"SOLDIER ON, INC.",639850,"LEEDS","MA"
"VESTIL MANUFACTURING CORP.",639738.9,"ANGOLA","IN"
"LUNSFORD GROUP, LLC, THE",639706.65,"FALLS CHURCH","VA"
"NAUGHTON ENERGY CORPORATION",639654.45,"POCONO PINES","PA"
"LILLARD & CLARK CONSTRUCTION COMPANY, INC.",639617.48,"DENVER","CO"
"COLTEC INDUSTRIES INC",639525.61,"BELOIT","WI"
"COLTEC INDUSTRIES INC",639525.61,"NORFOLK","VA"
"MAGPUL INDUSTRIES CORP.",639331,"AUSTIN","TX"
"CSM SOLUTIONS, INC.",639191,"NASHUA","NH"
"SSK MILITARY INDUSTRIES, INC.",639004.6,"LEBANON","OH"
"QATAR TELECOM Q.S.C (QTEL), D BA OOREDO",638851.5,"DOHA",NA
"CULLIMORE AND RING TECHNOLOGIES INC",638616.34,"BOULDER","CO"
"COMSOL, INC.",638518,"BURLINGTON","MA"
"BERT W. SMITH, JR. & CO., CHARTERED",638329.16,"WASHINGTON","DC"
"PROVANTAGE SOFTWARE INC",637837.84,"KIRKLAND","WA"
"STATEWIDE ROOFING INC.",637769,"RONKONKOMA","NY"
"RRGP SERVICES, INC.",637687.77,"SAN ANTONIO","TX"
"NEW WAVE PEOPLE, INC.",637085,"MILLSTONE TOWNSHIP","NJ"
"ADVANCED INTEGRATED TECHNOLOGIES, LLC",636718,"NORFOLK","VA"
"ALPHA-NATIVE SERVICES",636683.78,"SAN ANTONIO","TX"
"AIC INTERNATIONAL, INC.",636655,"AGAT","GU"
"EQUA-DMS JOINT VENTURE ALPHA",636543.77,"SALT LAKE CITY","UT"
"ATKINS-UC JOINT VENTURE",636273.36,"ALEXANDRIA","VA"
"BAD GESUNDHEITSVORSORGE UND SICHERHEITSTECHNIK GMBH",636212.96,"BONN",NA
"BALAD ALAMAL COMPANY",636125,"BAGHDAD",NA
"WEIBEL EQUIPMENT INC",636110,"LEESBURG","VA"
"PETER BRASSELER HOLDINGS, LLC",636068.7,"SAVANNAH","GA"
"PACIFIC POWER PRODUCTS COMPANY, LLC",636043.91,"KENT","WA"
"HARRIS RANCH BEEF COMPANY",636000,"SELMA","CA"
"BRUKER NANO, INC.",635757.5,"TUCSON","AZ"
"READIFORCE GOVERNMENT SOLUTIONS, LLC",635647.2,"SAN ANTONIO","TX"
"SR KENT, LLC",635560.53,"JUPITER","FL"
"SR KENT, LLC",635560.53,"PARKER","CO"
"SAITECH INC.",635404.4,"FREMONT","CA"
"COLOPLAST CORP.",635372.76,"MINNEAPOLIS","MN"
"A.I.M. ENERGY SRL",635105,"VICENZA",NA
"REGIMENTAL CONTRACTING, LLC",634915,"ALBERTSON","NY"
"REGIMENTAL CONTRACTING, LLC",634915,"MASSAPEQUA","NY"
"JP GENERAL, INC.",634588.92,"MINDEN","NV"
"NADIAD, INC.",634412.6,"NEPTUNE","NJ"
"NADIAD, INC.",634412.6,"TINTON FALLS","NJ"
"J. KENT & ASSOCIATES, INC.",634385.92,"DENVER","CO"
"SECOTEC INC",634378.2,"HUNTSVILLE","AL"
"FIREQUICK PRODUCTS, INC.",633939.17,"INYOKERN","CA"
"WYANDOTTE SERVICES",633816.31,"WYANDOTTE","OK"
"AMI-ACEPEX JV",633490.89,"HARMON","GU"
"21ST CENTURY ONCOLOGY, LLC",633359.88,"FORT MYERS","FL"
"CHEROKEE NATION 3S, LLC",632792.61,"TULSA","OK"
"TUBA GROUP, INC.",632499.97,"FALLS CHURCH","VA"
"LONE STAR AEROSPACE, INC.",632452.97,"ADDISON","TX"
"HOLLON CONTRACTING, LLC",632343.64,"DOTHAN","AL"
"DYNAMIC SYSTEMS INTEGRATION, INC.",632342.19,"VIRGINIA BEACH","VA"
"ALEKTRONICS, INC.",632247.34,"BEAVERCREEK","OH"
"CARIBE MEDICAL SUPPLY INC",632062.8,"SAN JUAN","PR"
"ROCKY MOUNTAIN EXCAVATING, INC.",631655.59,"CASTLE ROCK","CO"
"ROCKY MOUNTAIN EXCAVATING, INC.",631655.59,"ALBUQUERQUE","NM"
"TRINITY VIDEO COMMUNICATIONS, INC.",631573.11,"LOUISVILLE","KY"
"PIKA INTERNATIONAL, INC.",631078.71,"STAFFORD","TX"
"SENSOR CONCEPTS INCORPORATED",631000,"LIVERMORE","CA"
"GSE HOLDINGS INC.",630889,"PALMETTO","FL"
"BE AEROSPACE, INC.",630808.17,"FENWICK","WV"
"HOSPITAL BAUTISTA DE NICARAGUA",630684.06,"MANAGUA",NA
"INTEGRITY NATIONAL CORPORATION",630236.17,"SILVER SPRING","MD"
"POMERANTZ ACQUISITION CORPORATION",630225.59,"PHILADELPHIA","PA"
"INFORMATION DELIVERY SYSTEMS INCORPORATED",630144.55,"BOWIE","MD"
"CHICKASAW MANAGEMENT SERVICES, LLC",630000,"NORMAN","OK"
"UNITED WALLS SYSTEMS, LLC",629933.59,"FITCHBURG","MA"
"ONE VOICE COMMUNICATIONS, INC.",629927.3,"STERLING","VA"
"HARDINGE INC.",629802,"ELMIRA","NY"
"E2 TECHNOLOGIES, LLC",629713.61,"DAYTON","OH"
"FLORIDA INTERNATIONAL UNIVERSITY",629639.84,"MIAMI","FL"
"ZAHRA COMPANY",629272,"BAGHDAD",NA
"CCI MECHANICAL, LLC",629100.02,"ANCHORAGE","AK"
"LYNDEN AIR CARGO LLC",629082.99,"ANCHORAGE","AK"
"I S TECHNOLOGIES LLC",628975.35,"OKLAHOMA CITY","OK"
"PORT GRAHAM TECHNOLOGIES, LLC",628949.08,"ANCHORAGE","AK"
"VERICOR POWER SYSTEMS LLC",628822.78,"ALPHARETTA","GA"
"ETELLIGENT GROUP LLC",628759.63,"LEESBURG","VA"
"ETELLIGENT GROUP LLC",628759.63,"MAHWAH","NJ"
"APEX EXPERT SOLUTIONS LLC",628718.11,"ARLINGTON","VA"
"SOUTH DADE AIR CONDITIONING AND REFRIGERATION, INC",628499.61,"HOMESTEAD","FL"
"ST. JOHN GROUP, LLC, THE",628352.92,"ATLANTA","GA"
"FLINT CLIFFS MANUFACTURING CORP.",628329.12,"BURLINGTON","IA"
"INNOVATIVE INTERFACES INCORPORATED",628102.74,"EMERYVILLE","CA"
"FORUM ONE COMMUNICATIONS CORPORATION",627650.11,"ALEXANDRIA","VA"
"AUSTIN, CITY OF",627507,"AUSTIN","TX"
"DCM ARCHITECTURE & ENGINEERING LLC",627329.88,"CAMDEN","NJ"
"BRONZE STAR APPAREL GROUP, INC",626995.2,"SAN JUAN","PR"
"AMTEX SECURITY, INC.",626920.3,"CORPUS CHRISTI","TX"
"WL CONCEPTS AND PRODUCTION INCORPORATED",626730.06,"FREEPORT","NY"
"PREMIER & COMPANIES, INC.",626566.7,"NEW YORK","NY"
"DEFENDER INDUSTRIES, INC.",626519.42,"WATERFORD","CT"
"INTERNATIONAL RELIEF AND DEVELOPMENT, INC.",626489.23,"ARLINGTON","VA"
"XEETO, INC.",626440.5,"MIAMI","FL"
"OGIS COMMUNICATION GROUP, INC.",626351,"CINCINNATI","OH"
"MAN DIESEL & TURBO SINGAPORE PTE. LTD.",626035.11,"SINGAPORE",NA
"GTA CONTAINERS, INC.",625445.61,"SOUTH BEND","IN"
"HYDRONALIX, INC.",625000,"GREEN VALLEY","AZ"
"INTELLIGENT NETWORK SECURITY LLC",625000,"ORMA","WV"
"TIPD, LLC",624997,"TUCSON","AZ"
"PROGRAMS MANAGEMENT ANALYTICS & TECHNOLOGIES, INC.",624977,"NORFOLK","VA"
"PROGRAMS MANAGEMENT ANALYTICS & TECHNOLOGIES, INC.",624977,"SAN DIEGO","CA"
"GVD CORPORATION",624947,"CAMBRIDGE","MA"
"ERICA LANE ENTERPRISES, INC.",624426.41,"HUNTSVILLE","AL"
"CAMBRIDGE SYSTEMATICS, INC.",624315.42,"CAMBRIDGE","MA"
"ALRAMI MOTORS COMPANY",624200,"AL-BIREH",NA
"SABROSA FOODS INC.",624143.09,"NORFOLK","VA"
"REEDER FLYING SERVICE, INC.",624117.76,"TWIN FALLS","ID"
"SIGNAL SYSTEMS CORPORATION",623655.13,"MILLERSVILLE","MD"
"SIGNAL SYSTEMS CORPORATION",623655.13,"SEVERNA PARK","MD"
"IT WORKS INC",623573.9,"WASHINGTON","DC"
"SYSTEMS ANALYSIS & INTEGRATION, INC.",623315,"SAN DIEGO","CA"
"BULLOCK TICE ASSOCIATES, INC.",623214.35,"PENSACOLA","FL"
"MAXON FURNITURE INC.",623154.28,"MUSCATINE","IA"
"REDJACK, LLC",623110.87,"SILVER SPRING","MD"
"WELIN LAMBIE LIMITED",622951.19,"BRIERLEY HILL",NA
"MACOMB SHEET METAL, INC.",622109.98,"CLINTON TOWNSHIP","MI"
"ENVIRONMENTAL RESOURCES MANAGEMENT, INC",622000,"EXTON","PA"
"GORDON FOOD SERVICE, INC.",622000,"GRAND RAPIDS","MI"
"GORDON FOOD SERVICE, INC.",622000,"WYOMING","MI"
"FACILITIES DEVELOPMENT CORPORATION",621898.99,"RESTON","VA"
"VECTOR SOLUTIONS, INC.",621846.24,"CARY","NC"
"CARUANA & ASSOCIATES, A PROFESSIONAL CORPORATION",621567,"LONG BEACH","CA"
"BALFOUR BEATTY/MCCARTHY A JOINT VENTURE",621433,"DALLAS","TX"
"ANIMAL SPECIALTIES AND PROVISIONS SOUTH, LLC",621051.73,"ELKRIDGE","MD"
"LAUREL HOUSING, INC.",620910.81,"LONDON","KY"
"UNITED INFRASTRUCTURE PROJECTS SAL",620889.62,"BEIRUT",NA
"STANFORD HOSPITAL & CLINICS",620869.48,"PALO ALTO","CA"
"MADISON HOSPITALITY SERVICES, LLC",620851.51,"LEESBURG","VA"
"RRDS INC",620837.76,"IRVINE","CA"
"NEO TECH SOLUTIONS, INC.",620740.53,"SOUTH PLAINFIELD","NJ"
"GRA, INC.",620572.58,"SILVER SPRING","MD"
"GEORGETOWN UNIVERSITY (THE)",620330.77,"WASHINGTON","DC"
"MELE ASSOCIATES, INC",620212.99,"ROCKVILLE","MD"
"VALLEY FORGE FABRICS, INC.",620186.42,"FORT LAUDERDALE","FL"
"OHIO AMBULANCE",620000,"EUCLID","OH"
"SEGUR IBERICA SA",619592.92,"MADRID",NA
"KNOWLEDGE BASED SYSTEMS, INC.",619495,"COLLEGE STATION","TX"
"POTAWATOMI TRAINING LLC",619449.09,"OKLAHOMA CITY","OK"
"SIERRA MANAGEMENT & TECHNOLOGI",619259.41,"CALIFORNIA","MD"
"CTI RESOURCE MANAGEMENT SERVICES, INC",619233.96,"JACKSONVILLE","FL"
"AMERICAN PEST MANAGEMENT INC",618492.64,"FULTON","MD"
"AMPLIFIER RESEARCH CORP.",618372,"SOUDERTON","PA"
"WASHINGTON LANGUAGE CENTER LLC",618298.75,"ARLINGTON","VA"
"HUGHES CATTLE COMPANY, L.L.C.",618220.63,"BARTLESVILLE","OK"
"NEXTSTEP TECHNOLOGY, INC",618202,"MORGAN HILL","CA"
"SHAMROCK MEATS, INC.",618015.95,"SHAMROCK","TX"
"BEACON GROUP LLC",617963.05,"ALEXANDRIA","VA"
"SOUTH ALABAMA REGIONAL AIRPORT AUTHORITY",617800.08,"ANDALUSIA","AL"
"P.F. MARKEY, INC.",617790.65,"SAGINAW","MI"
"SOUTH DAKOTA NETWORK, LLC",617637.67,"SIOUX FALLS","SD"
"MCCOOL - CARLSON - GREEN, INC.",617634,"ANCHORAGE","AK"
"MEGEN-AWA 2 LLC.",617538.54,"CINCINNATI","OH"
